728,00	75,49
727,00	75,52
726,00	75,49
725,00	75,45
724,00	75,46
723,00	75,53
722,00	75,49
721,00	75,50
720,00	75,52
719,00	75,55
718,00	75,61
717,00	75,53
716,00	75,48
715,00	75,52
714,00	75,53
713,00	75,36
712,00	75,16
711,00	75,34
710,00	75,49
709,00	75,13
708,00	75,14
707,00	74,96
706,00	74,90
705,00	74,98
704,00	75,08
703,00	75,13
702,00	75,13
701,00	75,04
700,00	75,06
699,00	75,15
698,00	75,04
697,00	75,10
696,00	75,28
695,00	75,39
694,00	75,37
693,00	75,51
692,00	75,47
691,00	75,47
690,00	75,53
689,00	75,55
688,00	75,51
687,00	75,50
686,00	75,54
685,00	75,55
684,00	75,50
683,00	75,57
682,00	75,55
681,00	75,47
680,00	75,49
679,00	75,54
678,00	75,59
677,00	75,58
676,00	75,51
675,00	75,40
674,00	75,45
673,00	75,55
672,00	75,52
671,00	75,56
670,00	75,46
669,00	75,54
668,00	75,56
667,00	75,51
666,00	75,47
665,00	75,47
664,00	75,51
663,00	75,43
662,00	75,41
661,00	75,45
660,00	75,37
659,00	75,49
658,00	75,50
657,00	75,49
656,00	75,51
655,00	75,48
654,00	75,39
653,00	75,46
652,00	75,40
651,00	75,35
650,00	75,40
649,00	75,46
648,00	75,41
647,00	75,40
646,00	75,47
645,00	75,33
644,00	75,32
643,00	75,42
642,00	75,37
641,00	75,33
640,00	75,37
639,00	75,41
638,00	75,39
637,00	75,37
636,00	75,38
635,00	75,43
634,00	75,50
633,00	75,39
632,00	75,35
631,00	75,37
630,00	75,39
629,00	75,32
628,00	75,28
627,00	75,34
626,00	75,39
625,00	75,32
624,00	75,31
623,00	75,31
622,00	75,28
621,00	75,30
620,00	75,24
619,00	75,35
618,00	75,34
617,00	75,29
616,00	75,32
615,00	75,28
614,00	75,29
613,00	75,24
612,00	75,24
611,00	75,16
610,00	75,17
609,00	75,24
608,00	75,20
607,00	75,26
606,00	75,24
605,00	75,22
604,00	75,22
603,00	75,24
602,00	75,21
601,00	75,10
600,00	75,13
599,00	75,14
598,00	75,12
597,00	75,21
596,00	75,21
595,00	75,08
594,00	75,14
593,00	75,22
592,00	75,26
591,00	75,20
590,00	75,09
589,00	75,18
588,00	75,16
587,00	75,05
586,00	75,10
585,00	75,08
584,00	75,02
583,00	74,98
582,00	75,02
581,00	75,01
580,00	74,91
579,00	75,03
578,00	74,95
577,00	74,90
576,00	74,90
575,00	74,90
574,00	74,87
573,00	74,91
572,00	74,93
571,00	74,75
570,00	74,76
569,00	74,80
568,00	74,74
567,00	74,73
566,00	74,74
565,00	74,69
564,00	74,71
563,00	74,49
562,00	74,16
561,00	74,28
560,00	74,27
559,00	74,28
558,00	74,19
557,00	74,18
556,00	74,09
555,00	74,11
554,00	74,19
553,00	74,21
552,00	74,07
551,00	74,05
550,00	74,01
549,00	74,06
548,00	74,00
547,00	74,03
546,00	74,04
545,00	74,06
544,00	73,99
543,00	74,00
542,00	73,97
541,00	73,84
540,00	73,89
539,00	73,98
538,00	73,91
537,00	73,84
536,00	73,89
535,00	73,86
534,00	73,79
533,00	73,86
532,00	73,83
531,00	73,79
530,00	73,73
529,00	73,68
528,00	73,63
527,00	73,64
526,00	73,69
525,00	73,68
524,00	73,63
523,00	73,68
522,00	73,65
521,00	73,57
520,00	73,43
519,00	73,45
518,00	73,44
517,00	73,43
516,00	73,44
515,00	73,35
514,00	73,33
513,00	73,43
512,00	73,29
511,00	73,14
510,00	73,19
509,00	73,28
508,00	73,23
507,00	73,06
506,00	73,08
505,00	72,97
504,00	73,02
503,00	72,99
502,00	72,95
501,00	72,97
500,00	73,00
499,00	72,85
498,00	72,73
497,00	72,74
496,00	72,78
495,00	72,74
494,00	72,67
493,00	72,82
492,00	72,79
491,00	72,57
490,00	72,53
489,00	72,51
488,00	72,51
487,00	72,50
486,00	72,44
485,00	72,32
484,00	72,36
483,00	72,44
482,00	72,36
481,00	72,33
480,00	72,29
479,00	72,37
478,00	72,27
477,00	72,27
476,00	72,38
475,00	72,07
474,00	72,09
473,00	72,19
472,00	72,13
471,00	71,97
470,00	71,92
469,00	72,06
468,00	71,99
467,00	71,83
466,00	71,93
465,00	71,85
464,00	71,83
463,00	71,78
462,00	71,83
461,00	71,76
460,00	71,64
459,00	71,70
458,00	71,60
457,00	71,54
456,00	71,57
455,00	71,50
454,00	71,46
453,00	71,46
452,00	71,35
451,00	71,25
450,00	71,19
449,00	71,20
448,00	71,15
447,00	71,07
446,00	71,15
445,00	70,98
444,00	70,88
443,00	70,95
442,00	70,94
441,00	70,82
440,00	70,72
439,00	70,78
438,00	70,68
437,00	70,55
436,00	70,58
435,00	70,54
434,00	70,47
433,00	70,50
432,00	70,45
431,00	70,45
430,00	70,36
429,00	70,33
428,00	70,28
427,00	70,09
426,00	70,19
425,00	70,00
424,00	70,04
423,00	70,00
422,00	70,03
421,00	69,91
420,00	69,83
419,00	69,80
418,00	69,72
417,00	69,74
416,00	69,64
415,00	69,70
414,00	69,66
413,00	69,71
412,00	70,14
411,00	70,21
410,00	69,91
409,00	70,16
408,00	70,05
407,00	69,59
406,00	69,39
405,00	68,93
404,00	68,87
403,00	68,45
402,00	68,14
401,00	68,58
400,00	69,60
399,00	69,74
398,00	69,60
397,00	69,52
396,00	69,47
395,00	69,23
394,00	69,19
393,00	69,12
392,00	69,04
391,00	68,56
390,00	67,68
389,00	68,40
388,00	68,29
387,00	68,17
386,00	68,20
385,00	67,95
384,00	68,26
383,00	68,16
382,00	67,77
381,00	67,60
380,00	67,40
379,00	67,24
378,00	67,12
377,00	67,01
376,00	66,88
375,00	66,67
374,00	66,55
373,00	66,54
372,00	66,43
371,00	66,14
370,00	66,08
369,00	65,96
368,00	65,73
367,00	65,47
366,00	65,40
365,00	65,19
364,00	65,08
363,00	64,90
362,00	64,77
361,00	64,62
360,00	64,48
359,00	64,30
358,00	64,14
357,00	63,98
356,00	63,82
355,00	63,60
354,00	63,45
353,00	63,18
352,00	63,02
351,00	62,63
350,00	62,30
349,00	62,18
348,00	61,87
347,00	61,57
346,00	61,39
345,00	60,81
344,00	60,47
343,00	59,77
342,00	59,36
341,00	58,67
340,00	58,13
339,00	57,18
338,00	56,50
337,00	55,01
336,00	53,87
335,00	51,85
334,00	50,19
333,00	47,33
332,00	45,08
331,00	41,20
330,00	38,21
329,00	33,08
328,00	29,48
327,00	23,83
326,00	20,04
325,00	14,03
324,00	10,93
323,00	 6,94
322,00	 4,82
321,00	 2,42
320,00	 1,34
319,00	 0,41
318,00	 0,15
317,00	 0,03
316,00	 0,01
315,00	-0,01
314,00	-0,01
313,00	-0,01
312,00	 0,00
311,00	-0,01
310,00	 0,00
309,00	-0,01
308,00	-0,01
307,00	 0,00
306,00	 0,00
305,00	-0,01
304,00	 0,00
303,00	-0,01
302,00	 0,00
301,00	-0,01
300,00	 0,00
